DATE/TIME,ADDRESS,CITY,COUNTY,AGENCY,RANK,OFFICER NAME,YRS EXP,INJURIES,CLEARED?,BODY CAM,RACE,SEX,NOTES
9/17/12 8:09 AM,2200 BLACKFIELD DR,CONCORD,CONTRA COSTA,CONCORD POLICE DEPARTMENT,,,,,,,,,
9/10/12 1:34 AM,300 VAN BUREN AVE,OAKLAND,ALAMEDA,SAN FRANCISCO SHERIFF'S DEPARTMENT,,,,,,,,,
9/5/12 10:00 PM,RYDIN ROAD & CENTRAL AVE,RICHMOND,CONTRA COSTA,SAN PABLO POLICE DEPARTMENT,,,,,,,,,
9/4/12 8:20 AM,I-680 & LIVORNA ROAD,ALAMO,CONTRA COSTA,CALIFORNIA HIGHWAY PATROL,,,,,,,,,
9/13/12 7:58 PM,2400 LISA LANE,PLEASANT HILL,CONTRA COSTA,VALLEJO POLICE DEPARTMENT,OFFICER,JAMES MELVILLE,,,,,,,
9/2/12 4:30 AM,100 PEPPER DRIVE,VALLEJO,SOLANO,VALLEJO POLICE DEPARTMENT,OFFICER,DUSTIN JOSEPH,,NONE,6/12/2013,NONE,,M,
9/2/12 4:30 AM,100 PEPPER DRIVE,VALLEJO,SOLANO,VALLEJO POLICE DEPARTMENT,OFFICER,SEAN KENNEY,,NONE,6/12/2013,NONE,,M,
8/28/12 12:25 AM,WAINFLEET COURT,ANTIOCH,CONTRA COSTA,ANTIOCH POLICE DEPARTMENT,,,,,,,,,
8/27/12 8:30 AM,221 VALLEY ST,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,REGINA BERRIGAN,,,5/22/2014,NONE,,F,
8/9/12 3:30 PM,660 MERCHANT ST,VACAVILLE,SOLANO,VACAVILLE POLICE DEPARTMENT,,,,,,,,M,
8/4/12 6:36 PM,850 MISSOURI ST,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,SHANTE WILLIAMS,,,5/22/2014,NONE,,M,
7/19/12 10:15 AM,WASHINGTON ST & DAVIS ST,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,MARY GODFREY,,,5/13/2014,NONE,,F,
7/14/12 6:55 PM,TYNE COURT,BENICIA,SOLANO,BENICIA POLICE DEPARTMENT,,,,,,,,,
7/14/12,5560 MINERS ROAD,LIVERMORE,ALAMEDA,ALAMEDA COUNTY SHERIFF'S OFFICE,DEPUTY,ROBERT GARRIGAN,6,,,,,M,
7/6/12 6:09 PM,701 CLAY ST.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,OFFICER,BYRON REED,11,,,,BLACK,M,
7/5/12 1:34 AM,BAY BRIDGE,SAN FRANCISCO,SAN FRANCISCO,CALIFORNIA HIGHWAY PATROL,OFFICER,KYLE KEPLER,,,5/22/2014,NONE,,M,
7/4/12 2:55,709 LINCOLN ROAD WEST,VALLEJO,SOLANO,VALLEJO POLICE DEPARTMENT,OFFICER,ROBERT KERR,,,,,,,
7/4/12 2:55,709 LINCOLN ROAD WEST,VALLEJO,SOLANO,VALLEJO POLICE DEPARTMENT,OFFICER,JOE MCCARTHY,,,,,,,
7/1/12 16:35,407 WILDE AVE.,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,,,,,,,,,DOG
6/30/12 9:45 AM,609 SHERIDAN ST.,VALLEJO,SOLANO,VALLEJO POLICE DEPARTMENT,OFFICER,JEREMY HUFF,,,,,,,
6/30/12 9:45 AM,609 SHERIDAN ST.,VALLEJO,SOLANO,VALLEJO POLICE DEPARTMENT,OFFICER,KEVIN BARTLETT,,,,,,,
6/28/12 3:45 PM,4800 LEFEBVRE WAY,ANTIOCH,CONTRA COSTA,ANTIOCH POLICE DEPARTMENT,,,,,,,,,
6/28/12 11:45 AM,CA 152 & WHITEHURST RD,,SANTA CLARA COUNTY,SANTA CLARA COUNTY SHERIFF'S OFFICE,DEPUTY,JUSTIN HARPER,,,,,,,
6/28/12 11:45 AM,CA 152 & WHITEHURST RD,,SANTA CLARA COUNTY,CA DEPT OF FISH AND GAME,,,,,,,,,
6/25/12 2:20 PM,2200 RESEDA WAY,ANTIOCH,CONTRA COSTA,ANTIOCH POLICE DEPARTMENT,,,,,,,,,
6/21/12 1:30 AM,200 ALTURAS AVE,SUNNYVALE,SANTA CLARA,CALIFORNIA HIGHWAY PATROL,OFFICER,JOE LAFAUCI,1,,,,,,
6/14/12 11:41 AM,I-780 & I-80,VALLEJO,SOLANO,CONTRA COSTA COUNTY SHERIFF'S OFFICE,DEPUTY,DAVID RIDDLE,,,,,,,
6/14/12 11:41 AM,I-780 & I-80,VALLEJO,SOLANO,VALLEJO POLICE DEPARTMENT,OFFICER,JEFF COBURN,,,,,,,
6/6/12 7:39 PM,10500 E ST.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,KATHRYN C JONES,10,,,,WHITE,F,
6/5/12 9:00 PM,2300 WESTBOROUGH BLVD,SOUTH SAN FRANCISCO,SAN MATEO,SOUTH SAN FRANCISCO POLICE DEPARTMENT,OFFICER,JOSHUA CABILLO,,,8/29/2012,,,M,
6/5/12 4:00 PM,GROVE WAY & QUEEN ST,CASTRO VALLEY,ALAMEDA,ALAMEDA COUNTY SHERIFF'S OFFICE,SGT.,D. DICKSON,29,,,,,,
6/5/12 4:00 PM,GROVE WAY & QUEEN ST,CASTRO VALLEY,ALAMEDA,ALAMEDA COUNTY SHERIFF'S OFFICE,DEPUTY,J. MCGRAIL,7,,,,,,
5/28/12 12:00 AM,200 WILSON AVE,VALLEJO,SOLANO,VALLEJO POLICE DEPARTMENT,OFFICER,SEAN KENNEY,,,8/15/2014,,,M,
5/26/12 1:45 AM,450 THIRD AVE,SAN BRUNO,SAN MATEO,SAN BRUNO POLICE DEPARTMENT,,,,,,,,,
5/24/12 11:55 PM,SONOMA BLVD & CAROLINA ST,VALLEJO,SOLANO,VALLEJO POLICE DEPARTMENT,OFFICER,JOSEPH MCCARTHY,,,,,,,
5/24/12 11:55 PM,SONOMA BLVD & CAROLINA ST,VALLEJO,SOLANO,VALLEJO POLICE DEPARTMENT,OFFICER,JASON BAUER,,,,,,,
5/13/12 11:00 PM,2100 PARRISH ROAD,NAPA,NAPA,NAPA POLICE DEPARTMENT,OFFICER,THOMAS KEENER,1,,,,,,
5/13/12 10:40 PM,FREMONT ST & MISSION ST,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,SGT,WALTER WARE,,,5/21/14,NONE,,M,
5/10/12 10:38 PM,861 POST ST,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,JOSHUA HINDS,,,5/1/2014,NONE,,M,
5/10/12 10:38 PM,861 POST ST,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,SGT,ROBERT LIBERTA,,,5/1/2014,NONE,,M,
5/9/12 7:33 PM,7927 MACARTHUR BLVD.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,BILLY D MATTHEWS,4,,,,BLACK,M,
5/6/12 8:35 PM,ASHGLEN WAY & RIDGEGLEN WAY,SAN JOSE,SANTA CLARA,SAN JOSE POLICE DEPARTMENT,OFFICER,STANLEY GASPAR,,,,,,M,
5/6/12 12:03 AM,9200 BLK BIRCH ST.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,MIGUEL MASSO,12,,,,HISPANIC,M,
5/4/12 5:00 PM,1301 PINOLE VALLEY ROAD,PINOLE,CONTRA COSTA,PINOLE POLICE DEPARTMENT,,,,,,,,,
4/23/12 10:30 PM,1700 DALESSI DR,PINOLE,CONTRA COSTA,PINOLE POLICE DEPARTMENT,,,,,,,,,
4/23/12 6:00 PM,700 GOLD COAST DR,FAIRFIELD,SOLANO,FAIRFIELD POLICE DEPARTMENT,OFFICER,ADAM PONCE,16,,,,,,
4/13/12 10:40 PM,EIGHTH ST & DELAWARE ST,BERKELEY,ALAMEDA,BERKELEY POLICE DEPARTMENT,,,,,,,,,
4/1/12 8:40 PM,1747 ALUM ROCK AVE,SAN JOSE,SANTA CLARA,SAN JOSE POLICE DEPARTMENT,,,,,,,,,
3/24/12 10:50 AM,6100 SNOWBERRY CT,SAN JOSE,SANTA CLARA,SAN JOSE POLICE DEPARTMENT,,,,,,,,,
3/22/12,HILLCREST AVE & EAST 13TH ST,ANTIOCH,CONTRA COSTA,ANTIOCH POLICE DEPARTMENT,OFFICER,MATTHEW KOCH,,,,,,,
3/22/12,HILLCREST AVE & EAST 13TH ST,ANTIOCH,CONTRA COSTA,ANTIOCH POLICE DEPARTMENT,OFFICER,JOSHUA VINCELET,,,,,,,
3/13/12 8:47 PM,8929 BIRCH ST.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,ANTHONIE F JONES,,,,,BLACK,F,
3/13/12 8:47 PM,8929 BIRCH ST.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,ANTHONY M TEDESCO,6,,,,WHITE,M,
3/6/12,1726 VIA REDONDO,SAN LORENZO,ALAMEDA,ALAMEDA COUNTY SHERIFF'S OFFICE,DEPUTY,LUIS SANTAMARIA,11,,,,,M,
3/6/12,1726 VIA REDONDO,SAN LORENZO,ALAMEDA,ALAMEDA COUNTY SHERIFF'S OFFICE,DEPUTY,M. JOHNSON,7,,,,,,
2/27/12 10:33 AM,2100 BLK 17TH AVE.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,ALFRED MESTAS,,,,,HISPANIC,M,
2/19/12 11:42 PM,62ND AVE./HARMON AVE.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,CESAR C GARCIA,,,,,HISPANIC,M,
2/8/12 5:00 PM,CENTER ST & GROVE WAY,CASTRO VALLEY,ALAMEDA,BERKELEY POLICE DEPARTMENT,,,,,,,,,
1/20/12 12:15 AM,3400 PISTACHIO DRIVE,SAN JOSE,SANTA CLARA,SAN JOSE POLICE DEPARTMENT,OFFICER,MAURICIO JIMENEZ,,,,,HISPANIC,M,
12/21/11 2:00 PM,3170 GARRITY WAY,RICHMOND,CONTRA COSTA,RICHMOND POLICE DEPARTMENT,OFFICER,GEORGE MARCUS,,,,,,,
12/18/11 1:15 AM,1100 HOLLYBURNE AVE,MENLO PARK,SAN MATEO,MENLO PARK POLICE DEPARTMENT,,,,,,,,,
12/16/11 9:30 PM,118 JERROLD ST,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,GABRIEL ALCARAZ,,,12/11/13,NONE,,M,
12/15/11 11:30 PM,2100 INMAN WAY,SAN JOSE,SANTA CLARA,SAN JOSE POLICE DEPARTMENT,OFFICER,LEE TASSIO,,,,,,M,
12/14/11 1:25 PM,LARKIN ST & BUSH ST,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,THOMAS MINKEL,,,5/19/2014,NONE,,M,
12/11/11 1:15 AM,N SIXTH ST & PORT CHICAGO HIGHWAY,CONCORD,CONTRA COSTA,CONCORD POLICE DEPARTMENT,,,,,,,,,
11/24/11 11:30 AM,7000 FELLERS LANE,SEBASTOPOL,SONOMA,SEBASTOPOL POLICE DEPARTMENT,OFFICER,DENNIS COLTHURST,31,NONE,,,,M,
11/15/11 2:17 PM,2220 PIEDMONT AVE.,BERKELEY,ALAMEDA,UNIVERSITY OF CALIFORNIA AT BERKELEY POLICE DEPARTMENT,SGT,ANDREW TUCKER,15,,4/19/2012,NONE,,M,
10/23/11 9:59 PM,3600 WYNDHAM DRIVE,FREMONT,ALAMEDA,UNION CITY POLICE DEPARTMENT,OFFICER,EULOGIO COTA,4,NONE,,,,M,
10/23/11 9:59 PM,3600 WYNDHAM DRIVE,FREMONT,ALAMEDA,UNION CITY POLICE DEPARTMENT,OFFICER,CHRISTOPHER FIGUEIREDO,0,NONE,,,,M,
10/23/11 7:45 AM,55 E BROKAW ROAD,SAN JOSE,SANTA CLARA,SAN JOSE POLICE DEPARTMENT,SGT,BRIAN JOHST,,,,,,,
10/23/11 7:45 AM,55 E BROKAW ROAD,SAN JOSE,SANTA CLARA,SAN JOSE POLICE DEPARTMENT,OFFICER,MARK STEPHENS,,,,,,,
10/23/11 7:45 AM,55 E BROKAW ROAD,SAN JOSE,SANTA CLARA,SAN JOSE POLICE DEPARTMENT,OFFICER,GARY PETRAKOVITZ,,,,,,,
10/23/11 7:45 AM,55 E BROKAW ROAD,SAN JOSE,SANTA CLARA,SAN JOSE POLICE DEPARTMENT,OFFICER,TIM STEPHENS,,,,,,,
10/16/11 11:47 AM,463 WOOSTER AVE,SAN JOSE,SANTA CLARA,SAN JOSE POLICE DEPARTMENT,SGT,SERGIO CARABARIN,,NONE,2/6/2013,NONE,,M,
10/10/11 6:10 AM,700 HILLSDALE AVE,SAN JOSE,SANTA CLARA,SAN JOSE POLICE DEPARTMENT,,,,,,,,,
10/8/11 11:00 AM,PARK AVE & SUNOL ST,SAN JOSE,SANTA CLARA,SANTA CLARA COUNTY SHERIFF'S OFFICE,,,,,,,,,
10/7/11 11:05 AM,LEIGH AVE & STOKES ST,SAN JOSE,SANTA CLARA,SAN JOSE POLICE DEPARTMENT,,,,,,,,,
10/6/11 7:30 AM,934 LORNE WAY,SUNNYVALE,SANTA CLARA,SANTA CLARA COUNTY SHERIFF'S OFFICE,DEPUTY,FABIAN DESANTIAGO,,,,,,,
10/6/11 7:30 AM,934 LORNE WAY,SUNNYVALE,SANTA CLARA,SANTA CLARA COUNTY SHERIFF'S OFFICE,DEPUTY,CHRISTOPHER HILT,,,,,,,
10/6/11 7:30 AM,934 LORNE WAY,SUNNYVALE,SANTA CLARA,SANTA CLARA COUNTY SHERIFF'S OFFICE,DEPUTY,LINDSAY CRIST,,,,,,,
10/3/11 7:30 AM,636 FUNSTON ST,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,WILLIAM HEPPLER,,NONE,8/20/2013,NONE,,M,
9/25/11 4:56 PM,9900 BLK CHERRY ST.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,BRYAN T FRANKS,,,,,WHITE,M,
9/17/11 2:00 AM,400 BROADWAY,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,RYAN JONES,,,8/5/2013,NONE,,M,
9/16/11 12:05 AM,MCLAUGHLIN AVE & BARRINGTON CT,SAN JOSE,SANTA CLARA,SAN JOSE POLICE DEPARTMENT,,,,,,,,,
9/16/11 12:05 AM,MCLAUGHLIN AVE & BARRINGTON CT,SAN JOSE,SANTA CLARA,CALIFORNIA HIGHWAY PATROL,,,,,,,,,
8/31/11,,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,,,,,,,,,DOG
8/29/11 9:10 PM,STEVENS CREEK BLVD & TANTAU AVE,CUPERTINO,SANTA CLARA,SANTA CLARA COUNTY SHERIFF'S OFFICE,DEPUTY,JOHN GONZALEZ,9,NONE,,,,M,
8/29/11 11:42 AM,2000 BLK 86TH AVE.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,TORREY NASH,20,,,,BLACK,M,
8/24/11 9:15 AM,1374 FITZGERALD DR,PINOLE,CONTRA COSTA,PINOLE POLICE DEPARTMENT,,,,,,,,,
8/12/11 7:41 PM,2100 BLK FRUITVALE,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,AMIE J RUTTEN,4,,,,WHITE,F,
8/12/11 7:41 PM,2100 BLK FRUITVALE,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,CLAY W BURCH,4,,,,WHITE,M,
8/6/11,21843 PRINCETON ST,HAYWARD,ALAMEDA,ALAMEDA COUNTY SHERIFF'S OFFICE,DEPUTY,MATTHEW SKIDGEL,6,,,,,M,
7/31/11,17040 ROLANDO AVE.,CASTRO VALLEY,ALAMEDA,ALAMEDA COUNTY SHERIFF'S OFFICE,SGT.,J. RUSSELL,13,,,,,,
7/21/11 10:12 AM,32400 DARLENE DRIVE,UNION CITY,ALAMEDA,UNION CITY POLICE DEPARTMENT,OFFICER,JAMES MARTIN,6,NONE,,,,,
7/21/11 10:12 AM,32400 DARLENE DRIVE,UNION CITY,ALAMEDA,UNION CITY POLICE DEPARTMENT,OFFICER,RYAN SETO,4,NONE,,,,,
7/16/11 4:43 PM,THIRD ST & OAKDALE ST,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,RICHARD HASTINGS,,,11/26/2012,NONE,,M,
7/16/11 4:43 PM,THIRD ST & OAKDALE ST,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,MATTHEW LOPEZ,,,11/26/2012,NONE,,M,
7/10/11 11:46 PM,4055 MACARTHUR BLVD.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,JASON M TURNER,2,,,,WHITE,M,
7/3/11 9:45 PM,1150 MARKET ST,SAN FRANCISCO,SAN FRANCISCO,BART POLICE DEPARTMENT,OFFICER,JAMES CROWELL,,,2/15/2012,,,M,
6/29/11 7:55 AM,1155 ELLIS ST,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,PATRICK GRIFFIN,,,10/18/2013,NONE,,M,
6/29/11 7:55 AM,1155 ELLIS ST,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,MICHAEL TURSI,,,10/18/2013,NONE,,M,
6/24/11 2:15 PM,TODD RD & STONY POINT RD,SANTA ROSA,SONOMA,SONOMA COUNTY SHERIFF'S OFFICE,,,,,,,,,
6/7/11 5:40 PM,65 BUENA VISTA EAST,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,ALBERT LIU,,,10/5/2012,NONE,,M,
6/7/11 5:40 PM,65 BUENA VISTA EAST,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,SGT,SCOTT RYAN,,,10/5/2012,NONE,,M,
6/2/11 8:07 PM,6672 BANCROFT AVE.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,CLAY W BURCH,4,,,,WHITE,M,
5/18/11 10:28 PM,3000 CURRAN AVE,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,ERSIE M JOYNER III,19,,,,BLACK,M,
5/18/11 10:28 PM,3000 CURRAN AVE,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,CESAR C GARCIA,,,,,HISPANIC,M,
5/3/11 5:30 PM,300 ATLANTIC AVE,PITTSBURG,CONTRA COSTA,PITTSBURG POLICE DEPARTMENT,,,13,,,,,M,
4/28/11 1:30 AM,6701 AMADOR PLAZA ROAD,DUBLIN,ALAMEDA,ALAMEDA COUNTY SHERIFF'S OFFICE,SGT.,DONNA LAPERLE,22,NOT FATAL,,,,F,
3/28/11 1:15 AM,300 HANLON ROAD,BAY POINT,CONTRA COSTA,CONTRA COSTA COUNTY SHERIFF'S OFFICE,DEPUTY,MICHAEL RECTOR,,,,,,,
2/28/11 10:30 AM,1500 OAK ST,SAN MATEO,SAN MATEO,SAN MATEO POLICE DEPARTMENT,,,,,,,,,
2/11/11 4:35 PM,1000 CORCORAN AVE,VALLEJO,SOLANO,VALLEJO POLICE DEPARTMENT,,,,,,,,,
2/7/11,21611 SHADY SPRING DOG ROAD,CASTRO VALLEY,ALAMEDA,ALAMEDA COUNTY SHERIFF'S OFFICE,DEPUTY,G. LANDEROS,23,,,,,,
1/29/11 9:35 AM,5500 TAFT AVE,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,OFFICER,MICHAEL BEAVER,13,,,,WHITE,M,
1/29/11 9:35 AM,5500 TAFT AVE,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,OFFICER,KATHERINE EVANS,3,,,,WHITE,F,
1/29/11 9:35 AM,5500 TAFT AVE,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,OFFICER,ADAM HUMPHREY,5,,,,WHITE,M,
1/26/11 4:22 PM,SAN LEANDRO ST & 85TH AVE,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,OFFICER,RICHARD MCNEELY,,,,,WHITE,M,
1/25/11 12:40 PM,4008 HIGUERA ROAD,SAN JOSE,SANTA CLARA,SAN JOSE POLICE DEPARTMENT,OFFICER,GEENO GULAR,17,NONE,9/15/11,,,M,
1/22/11 9:15 PM,3300 BLK JOAQUIN MILLER RD.,OAKLAND,ALAMEDA,OAKLAND UNIFIED SCHOOL DISTRICT POLICE DEPARTMENT,SGT,BARHIN K BHATT,,,,,,M,
1/22/11 7:00 PM,21 CARRIZAL ST,SAN FRANCISCO,SAN FRANCISCO,DALY CITY POLICE DEPARTMENT,OFFICER,DONALD MCCARTHY,5,NONE,2/15/2012,,,M,
1/18/11 8:12 PM,2500 SAN PABLO DAM ROAD,SAN PABLO,CONTRA COSTA,SAN PABLO POLICE DEPARTMENT,OFFICER,MARK GALIOS,,,,,,,
1/15/11 12:43 PM,33300 ALVARADO-NILES ROAD,UNION CITY,ALAMEDA,UNION CITY POLICE DEPARTMENT,OFFICER,EULOGIO COTA,3,NONE,,,,M,
1/6/11,1281 MATTOX ROAD,HAYWARD,ALAMEDA,ALAMEDA COUNTY SHERIFF'S OFFICE,DEPUTY,R. JACKSON,11,,,,,,
1/4/11 10:33 AM,1380 HOWARD ST,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,SGT,NOAH MALINGER,,,,NONE,,M,
1/4/11 10:33 AM,1380 HOWARD ST,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,TERENCE SAW,,,,NONE,,M,
12/30/10 8:50 AM,2627 DEPOT RD,HAYWARD,ALAMEDA,HAYWARD POLICE DEPARTMENT,OFFICER,DAVID SPRINGER,,,,NONE,,M,
12/29/10 10:20 PM,10900 BANCROFT AVE,OAKLAND,ALAMEDA,SAN LEANDRO POLICE DEPARTMENT,OFFICER,RYAN GILL,3,NONE,10/22/2011,,WHITE,M,
12/29/10 3:40 PM,626 BACON ST,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,TIMOTHY ORTIZ,,,,,,,
12/29/10 3:40 PM,626 BACON ST,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,AUSTIN WILSON,,,,,,,
12/28/10 11:04 PM,500 LOCUST ST,SAN JOSE,SANTA CLARA,SAN JOSE POLICE DEPARTMENT,OFFICER,BRYANT WASHINGTON,15,NOT FATAL,,NONE,,M,
12/20/10 2:14 PM,13TH AVE. & E. 33RD ST.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,MICHAEL J VALLE,5,,,,HISPANIC,M,
12/20/10 2:14 PM,13TH AVE. & E. 33RD ST.,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,MAKISIG M SEVILLA,8,,,,ASIAN,M,
12/11/10 3:00 PM,2118 SONOMA BLVD,VALLEJO,SOLANO,VALLEJO POLICE DEPARTMENT,OFFICER,KENT TRIBBLE,,,,,,,
12/10/10 3:23 PM,GARFIELD SQUARE PARK,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,MATTHEW FRIEDMAN,,NOT FATAL,,,,,
11/28/10 3:00 PM,1405 MEEK AVE,NAPA,NAPA,NAPA POLICE DEPARTMENT,OFFICER,NICHOLAS DALESSI,,,,,,M,
11/15/10 8:10 PM,1800 VERNIER DR,CONCORD,CONTRA COSTA,CONCORD POLICE DEPARTMENT,,,,,,,,,
11/12/10 2:21 PM,BUCHANAN ST & FELL ST,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,DAVID COLCLOUGH,,,,,,,
11/8/10 9:39 PM,5800 BLK TRASK,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,ERIBERTO PEREZ-ANGELES,3,,,,HISPANIC,M,
11/8/10 9:39 PM,5800 BLK TRASK,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,OMAR C DAZA-QUIROZ,4,,,,HISPANIC,M,
10/29/10 10:30 PM,4000 HARGRAVE AVE,SANTA ROSA,SONOMA,SONOMA COUNTY SHERIFF'S OFFICE,DEPUTY,JAMES FALBERG,,NONE,,,,M,
10/29/10 10:30 PM,4000 HARGRAVE AVE,SANTA ROSA,SONOMA,SONOMA COUNTY SHERIFF'S OFFICE,DEPUTY,KATIE FLOHR,,NONE,,,,F,
10/29/10 10:30 PM,4000 HARGRAVE AVE,SANTA ROSA,SONOMA,SONOMA COUNTY SHERIFF'S OFFICE,DEPUTY,SHAWN FORGHANI,,NONE,,,,M,
10/29/10 10:30 PM,4000 HARGRAVE AVE,SANTA ROSA,SONOMA,SONOMA COUNTY SHERIFF'S OFFICE,DEPUTY,GREGORY HALS,,NONE,,,,M,
10/21/10 4:00 AM,SEMINOLE WAY & TAMPA WAY,SAN JOSE,SANTA CLARA,SAN JOSE POLICE DEPARTMENT,,,,,,,,,
9/30/10 8:20 PM,3RD ST & LASALLE AVE,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,LUIS DEJESUS,,,,,,,
9/28/10 12:00 PM,BURGOS AVE,OAKLAND,ALAMEDA,OAKLAND POLICE DEPARTMENT,,,,NONE,,,,,DOG
9/26/10 11:15 AM,1000 SUTTER ST,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,KIMBERLY KOLTZOFF,,,,,,F,
9/16/10 2:30 AM,CLAYTON RD & ASHBURY DR,CONCORD,CONTRA COSTA,CONCORD POLICE DEPARTMENT,,,,,,,,,
8/31/10 8:10 PM,3288 PIERCE ST,RICHMOND,CONTRA COSTA,CALIFORNIA HIGHWAY PATROL,,,,,,,,,
8/29/10 9:15 AM,5000 WONG CT,SAN JOSE,SANTA CLARA,SAN JOSE POLICE DEPARTMENT,OFFICER,MARK PALFALVI,14,,,,,,
8/29/10 9:15 AM,5000 WONG CT,SAN JOSE,SANTA CLARA,SAN JOSE POLICE DEPARTMENT,OFFICER,JAMES MASON,18,,,,,,
8/29/10 9:15 AM,5000 WONG CT,SAN JOSE,SANTA CLARA,SAN JOSE POLICE DEPARTMENT,OFFICER,MATTHEW BLACKERBY,3,,,,,,
8/28/10 9:42 PM,75 NORTHRIDGE ROAD,SAN FRANCISCO,SAN FRANCISCO,SAN FRANCISCO POLICE DEPARTMENT,OFFICER,RYAN DOHERTY,,,,NONE,,M,
8/27/10 2:30 PM,2009 AUSEON AVE,OAKLAND,ALAMEDA,FREMONT POLICE DEPARTMENT,OFFICER,ERIC TANG,,NONE,,NONE,,M,
8/27/10 2:30 PM,2009 AUSEON AVE,OAKLAND,ALAMEDA,FREMONT POLICE DEPARTMENT,OFFICER,TODD YOUNG,,NOT FATAL,,NONE,,M,
8/21/10 9:42 AM,1108 COTTER WAY,HAYWARD,ALAMEDA,HAYWARD POLICE DEPARTMENT,OFFICER,DAVID WATERS,,,,NONE,,M,
8/21/10 9:42 AM,1108 COTTER WAY,HAYWARD,ALAMEDA,HAYWARD POLICE DEPARTMENT,OFFICER,NORMAN MCADAMS,,,,NONE,,M,
8/16/10 8:40 PM,217 MYRTLE RD,BURLINGAME,SAN MATEO,BURLINGAME POLICE DEPARTMENT,OFFICER,DALE WILD,,,,,,,
